Entity,Code,Year,Renewables per capita (kWh - equivalent)
Luxembourg,LUX,1975,541.31696
Luxembourg,LUX,1976,338.9365
Luxembourg,LUX,1977,764.7596
Luxembourg,LUX,1978,745.22064
Luxembourg,LUX,1979,806.004
Luxembourg,LUX,1980,832.72546
Luxembourg,LUX,1981,905.6639
Luxembourg,LUX,1982,820.6196
Luxembourg,LUX,1983,801.7397
Luxembourg,LUX,1984,860.2851
Luxembourg,LUX,1985,718.4705
Luxembourg,LUX,1986,838.8251
Luxembourg,LUX,1987,988.20874
Luxembourg,LUX,1988,924.8579
Luxembourg,LUX,1989,710.5012
Luxembourg,LUX,1990,647.5845
Luxembourg,LUX,1991,758.2753
Luxembourg,LUX,1992,624.6396
Luxembourg,LUX,1993,617.7939
Luxembourg,LUX,1994,752.2452
Luxembourg,LUX,1995,790.9953
Luxembourg,LUX,1996,548.7207
Luxembourg,LUX,1997,736.85535
Luxembourg,LUX,1998,1008.23047
Luxembourg,LUX,1999,849.51996
Luxembourg,LUX,2000,1170.3293
Luxembourg,LUX,2001,1131.3737
Luxembourg,LUX,2002,1006.8135
Luxembourg,LUX,2003,928.9723
Luxembourg,LUX,2004,1257.7805
Luxembourg,LUX,2005,1320.3257
Luxembourg,LUX,2006,1520.0189
Luxembourg,LUX,2007,2672.1292
Luxembourg,LUX,2008,2714.0024
Luxembourg,LUX,2009,2514.5273
Luxembourg,LUX,2010,2471.0574
Luxembourg,LUX,2011,2406.5632
Luxembourg,LUX,2012,2698.7964
Luxembourg,LUX,2013,3081.4807
Luxembourg,LUX,2014,3470.8354
Luxembourg,LUX,2015,3801.8433
Luxembourg,LUX,2016,3955.322
Luxembourg,LUX,2017,4981.1006
Luxembourg,LUX,2018,5454.2563
Luxembourg,LUX,2019,6038.8257
Luxembourg,LUX,2020,6989.995
Luxembourg,LUX,2021,6877.443
Luxembourg,LUX,2022,6685.8643
Luxembourg,LUX,2023,6737.5166
Malaysia,MYS,1965,190.93054
Malaysia,MYS,1966,219.07736
Malaysia,MYS,1967,223.73164
Malaysia,MYS,1968,242.06747
Malaysia,MYS,1969,298.0005
Malaysia,MYS,1970,344.85983
Malaysia,MYS,1971,293.1051
Malaysia,MYS,1972,315.91208
Malaysia,MYS,1973,296.16223
Malaysia,MYS,1974,262.43304
Malaysia,MYS,1975,255.79146
Malaysia,MYS,1976,235.3658
Malaysia,MYS,1977,186.0986
Malaysia,MYS,1978,213.08952
Malaysia,MYS,1979,253.44502
Malaysia,MYS,1980,315.206
Malaysia,MYS,1981,340.36783
Malaysia,MYS,1982,319.18478
Malaysia,MYS,1983,361.8851
Malaysia,MYS,1984,694.91864
Malaysia,MYS,1985,737.5606
Malaysia,MYS,1986,783.1342
Malaysia,MYS,1987,915.85425
Malaysia,MYS,1988,1025.1613
Malaysia,MYS,1989,919.85004
Malaysia,MYS,1990,679.7302
Malaysia,MYS,1991,730.2122
Malaysia,MYS,1992,684.0749
Malaysia,MYS,1993,753.292
Malaysia,MYS,1994,978.6334
Malaysia,MYS,1995,913.07855
Malaysia,MYS,1996,740.9245
Malaysia,MYS,1997,580.70557
Malaysia,MYS,1998,604.2629
Malaysia,MYS,1999,998.3249
Malaysia,MYS,2000,980.75714
Malaysia,MYS,2001,834.7978
Malaysia,MYS,2002,708.1476
Malaysia,MYS,2003,650.42694
Malaysia,MYS,2004,706.55383
Malaysia,MYS,2005,736.46985
Malaysia,MYS,2006,756.53345
Malaysia,MYS,2007,724.5228
Malaysia,MYS,2008,902.7836
Malaysia,MYS,2009,841.36926
Malaysia,MYS,2010,756.96985
Malaysia,MYS,2011,939.2355
Malaysia,MYS,2012,1062.5347
Malaysia,MYS,2013,1269.2478
Malaysia,MYS,2014,1391.3153
Malaysia,MYS,2015,1453.2415
Malaysia,MYS,2016,1947.0024
Malaysia,MYS,2017,2475.9368
Malaysia,MYS,2018,2490.8225
Malaysia,MYS,2019,2562.349
Malaysia,MYS,2020,2717.9211
Malaysia,MYS,2021,2937.099
Malaysia,MYS,2022,3074.2017
Malaysia,MYS,2023,3070.0303
Mexico,MEX,1965,613.22003
Mexico,MEX,1966,677.1959
Mexico,MEX,1967,713.51984
Mexico,MEX,1968,792.49493
Mexico,MEX,1969,813.75116
Mexico,MEX,1970,882.2874
Mexico,MEX,1971,830.27313
Mexico,MEX,1972,857.71484
Mexico,MEX,1973,884.7964
Mexico,MEX,1974,890.65515
Mexico,MEX,1975,789.9362
Mexico,MEX,1976,871.19196
Mexico,MEX,1977,938.499
Mexico,MEX,1978,774.28613
Mexico,MEX,1979,850.96875
Mexico,MEX,1980,776.88306
Mexico,MEX,1981,1090.9492
Mexico,MEX,1982,1011.41656
Mexico,MEX,1983,903.80316
Mexico,MEX,1984,1004.69165
Mexico,MEX,1985,1184.8962
Mexico,MEX,1986,952.5433
Mexico,MEX,1987,896.9581
Mexico,MEX,1988,985.08514
Mexico,MEX,1989,1099.7549
Mexico,MEX,1990,1063.8129
Mexico,MEX,1991,1003.0086
Mexico,MEX,1992,1147.8696
Mexico,MEX,1993,1125.2041
Mexico,MEX,1994,881.3615
Mexico,MEX,1995,1112.7068
Mexico,MEX,1996,1205.492
Mexico,MEX,1997,1017.86115
Mexico,MEX,1998,953.6552
Mexico,MEX,1999,1184.9432
Mexico,MEX,2000,1195.3438
Mexico,MEX,2001,1030.2875
Mexico,MEX,2002,899.6177
Mexico,MEX,2003,762.6942
Mexico,MEX,2004,903.15894
Mexico,MEX,2005,978.0319
Mexico,MEX,2006,1015.96045
Mexico,MEX,2007,939.70416
Mexico,MEX,2008,1218.7943
Mexico,MEX,2009,883.1005
Mexico,MEX,2010,1154.4681
Mexico,MEX,2011,1118.0035
Mexico,MEX,2012,1031.0247
Mexico,MEX,2013,943.8975
Mexico,MEX,2014,1242.0585
Mexico,MEX,2015,1100.4514
Mexico,MEX,2016,1099.7222
Mexico,MEX,2017,1121.272
Mexico,MEX,2018,1202.3706
Mexico,MEX,2019,1237.1538
Mexico,MEX,2020,1475.1216
Mexico,MEX,2021,1718.8848
Mexico,MEX,2022,1727.2013
Mexico,MEX,2023,1573.7828
Morocco,MAR,1965,268.0361
Morocco,MAR,1966,226.85628
Morocco,MAR,1967,195.31969
Morocco,MAR,1968,215.90599
Morocco,MAR,1969,271.90738
Morocco,MAR,1970,260.57446
Morocco,MAR,1971,286.6962
Morocco,MAR,1972,293.46585
Morocco,MAR,1973,213.75659
Morocco,MAR,1974,233.90157
Morocco,MAR,1975,173.40515
Morocco,MAR,1976,166.19678
Morocco,MAR,1977,221.69525
Morocco,MAR,1978,224.15027
Morocco,MAR,1979,244.05467
Morocco,MAR,1980,227.65204
Morocco,MAR,1981,149.83752
Morocco,MAR,1982,81.52582
Morocco,MAR,1983,66.81479
Morocco,MAR,1984,49.605576
Morocco,MAR,1985,64.3426
Morocco,MAR,1986,83.30297
Morocco,MAR,1987,104.790504
Morocco,MAR,1988,116.68094
Morocco,MAR,1989,141.67723
Morocco,MAR,1990,146.82161
Morocco,MAR,1991,145.07988
Morocco,MAR,1992,112.2229
Morocco,MAR,1993,50.75976
Morocco,MAR,1994,94.798615
Morocco,MAR,1995,67.92423
Morocco,MAR,1996,214.33415
Morocco,MAR,1997,224.81956
Morocco,MAR,1998,189.0689
Morocco,MAR,1999,86.5783
Morocco,MAR,2000,80.981
Morocco,MAR,2001,108.46318
Morocco,MAR,2002,103.19889
Morocco,MAR,2003,160.80164
Morocco,MAR,2004,171.7778
Morocco,MAR,2005,110.191826
Morocco,MAR,2006,107.58516
Morocco,MAR,2007,106.92096
Morocco,MAR,2008,107.84558
Morocco,MAR,2009,257.93668
Morocco,MAR,2010,352.81168
Morocco,MAR,2011,226.17589
Morocco,MAR,2012,193.94551
Morocco,MAR,2013,322.50107
Morocco,MAR,2014,281.70233
Morocco,MAR,2015,342.44873
Morocco,MAR,2016,355.13342
Morocco,MAR,2017,347.1855
Morocco,MAR,2018,477.51132
Morocco,MAR,2019,547.7098
Morocco,MAR,2020,499.60312
Morocco,MAR,2021,546.6156
Morocco,MAR,2022,497.91846
Morocco,MAR,2023,605.4186
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,187.5985
Netherlands,NLD,1976,202.29498
Netherlands,NLD,1977,199.7495
Netherlands,NLD,1978,277.12698
Netherlands,NLD,1979,251.46053
Netherlands,NLD,1980,231.33252
Netherlands,NLD,1981,243.61418
Netherlands,NLD,1982,59.170574
Netherlands,NLD,1983,51.31643
Netherlands,NLD,1984,3.7576349
Netherlands,NLD,1985,97.59313
Netherlands,NLD,1986,121.78267
Netherlands,NLD,1987,153.3051
Netherlands,NLD,1988,184.16592
Netherlands,NLD,1989,205.41118
Netherlands,NLD,1990,171.01303
Netherlands,NLD,1991,196.84842
Netherlands,NLD,1992,210.75021
Netherlands,NLD,1993,232.40233
Netherlands,NLD,1994,260.39783
Netherlands,NLD,1995,287.89435
Netherlands,NLD,1996,369.1202
Netherlands,NLD,1997,406.4464
Netherlands,NLD,1998,465.0263
Netherlands,NLD,1999,499.5068
Netherlands,NLD,2000,586.3037
Netherlands,NLD,2001,646.62
Netherlands,NLD,2002,772.864
Netherlands,NLD,2003,759.73224
Netherlands,NLD,2004,1010.4441
Netherlands,NLD,2005,1421.3
Netherlands,NLD,2006,1545.087
Netherlands,NLD,2007,1633.4071
Netherlands,NLD,2008,1936.8414
Netherlands,NLD,2009,2238.8867
Netherlands,NLD,2010,2209.5332
Netherlands,NLD,2011,2445.274
Netherlands,NLD,2012,2473.6006
Netherlands,NLD,2013,2357.5505
Netherlands,NLD,2014,2270.0615
Netherlands,NLD,2015,2525.8599
Netherlands,NLD,2016,2632.1057
Netherlands,NLD,2017,3062.7454
Netherlands,NLD,2018,3408.0198
Netherlands,NLD,2019,4113.72
Netherlands,NLD,2020,5748.1445
Netherlands,NLD,2021,6924.211
Netherlands,NLD,2022,8173.932
Netherlands,NLD,2023,9637.402
New Zealand,NZL,1965,12678.677
New Zealand,NZL,1966,13339.383
New Zealand,NZL,1967,13355.977
New Zealand,NZL,1968,13963.057
New Zealand,NZL,1969,13700.222
New Zealand,NZL,1970,14545.843
New Zealand,NZL,1971,16078.261
New Zealand,NZL,1972,16674.404
New Zealand,NZL,1973,16160.178
New Zealand,NZL,1974,16775.023
New Zealand,NZL,1975,17927.521
New Zealand,NZL,1976,16595.656
New Zealand,NZL,1977,15722.57
New Zealand,NZL,1978,16616.527
New Zealand,NZL,1979,19128.906
New Zealand,NZL,1980,20051.102
New Zealand,NZL,1981,20235.043
New Zealand,NZL,1982,18826.426
New Zealand,NZL,1983,19972.48
New Zealand,NZL,1984,20489.256
New Zealand,NZL,1985,19660.656
New Zealand,NZL,1986,21797.26
New Zealand,NZL,1987,21523.877
New Zealand,NZL,1988,22346.605
New Zealand,NZL,1989,22287.035
New Zealand,NZL,1990,22733.436
New Zealand,NZL,1991,22075.588
New Zealand,NZL,1992,20204.88
New Zealand,NZL,1993,22079.123
New Zealand,NZL,1994,23594.568
New Zealand,NZL,1995,24583.352
New Zealand,NZL,1996,23094.746
New Zealand,NZL,1997,20589.727
New Zealand,NZL,1998,22205.275
New Zealand,NZL,1999,20413.797
New Zealand,NZL,2000,21664.414
New Zealand,NZL,2001,19107.162
New Zealand,NZL,2002,20946.445
New Zealand,NZL,2003,19471.902
New Zealand,NZL,2004,21853.275
New Zealand,NZL,2005,19191.807
New Zealand,NZL,2006,19210.275
New Zealand,NZL,2007,19282.623
New Zealand,NZL,2008,18628.678
New Zealand,NZL,2009,20252.309
New Zealand,NZL,2010,20991.518
New Zealand,NZL,2011,21343.469
New Zealand,NZL,2012,19934.475
New Zealand,NZL,2013,19905.852
New Zealand,NZL,2014,20858.748
New Zealand,NZL,2015,20954.959
New Zealand,NZL,2016,21285.342
New Zealand,NZL,2017,20274.14
New Zealand,NZL,2018,20321.08
New Zealand,NZL,2019,19568.977
New Zealand,NZL,2020,18480.322
New Zealand,NZL,2021,18425.56
New Zealand,NZL,2022,19338.748
New Zealand,NZL,2023,19333.018
North America,,1965,3494.1838
North America,,1966,3597.0742
North America,,1967,3846.5354
North America,,1968,3849.6936
North America,,1969,4207.283
North America,,1970,4194.971
North America,,1971,4352.2153
North America,,1972,4542.402
North America,,1973,4607.66
North America,,1974,4945.906
North America,,1975,4771.295
North America,,1976,4704.907
North America,,1977,4189.5396
North America,,1978,4740.9995
North America,,1979,4767.595
North America,,1980,4713.0586
North America,,1981,4719.321
North America,,1982,4957.2153
North America,,1983,5146.296
North America,,1984,5218.7954
North America,,1985,5017.9155
North America,,1986,5061.755
North America,,1987,4763.3125
North America,,1988,4466.428
North America,,1989,4702.766
North America,,1990,4902.489
North America,,1991,4897.3657
North America,,1992,4696.45
North America,,1993,4878.889
North America,,1994,4677.686
North America,,1995,5031.821
North America,,1996,5346.8223
North America,,1997,5278.822
North America,,1998,4889.6514
North America,,1999,4951.32
North America,,2000,4711.0938
North America,,2001,4092.1963
North America,,2002,4456.5854
North America,,2003,4385.6416
North America,,2004,4374.2134
North America,,2005,4524.3647
North America,,2006,4640.208
North America,,2007,4527.16
North America,,2008,4837.812
North America,,2009,4934.986
North America,,2010,4974.875
North America,,2011,5523.9253
North America,,2012,5396.5205
North America,,2013,5574.2456
North America,,2014,5623.913
North America,,2015,5662.3867
North America,,2016,6011.07
North America,,2017,6372.8247
North America,,2018,6391.813
North America,,2019,6453.5586
North America,,2020,6685.0083
North America,,2021,6930.0986
North America,,2022,7414.3633
North America,,2023,7303.8457
North Macedonia,MKD,1990,710.25104
North Macedonia,MKD,1991,1231.1768
North Macedonia,MKD,1992,1242.5653
North Macedonia,MKD,1993,772.97375
North Macedonia,MKD,1994,1036.6461
North Macedonia,MKD,1995,1193.8423
North Macedonia,MKD,1996,1260.3566
North Macedonia,MKD,1997,1327.8301
North Macedonia,MKD,1998,1590.9923
North Macedonia,MKD,1999,2029.4972
North Macedonia,MKD,2000,1697.6344
North Macedonia,MKD,2001,895.6186
North Macedonia,MKD,2002,1070.1388
North Macedonia,MKD,2003,1923.9409
North Macedonia,MKD,2004,2057.253
North Macedonia,MKD,2005,2055.2656
North Macedonia,MKD,2006,2255.9995
North Macedonia,MKD,2007,1370.7249
North Macedonia,MKD,2008,1138.4882
North Macedonia,MKD,2009,1707.6849
North Macedonia,MKD,2010,3224.998
North Macedonia,MKD,2011,1888.188
North Macedonia,MKD,2012,1364.5063
North Macedonia,MKD,2013,2070.2559
North Macedonia,MKD,2014,1663.8384
North Macedonia,MKD,2015,2598.3494
North Macedonia,MKD,2016,2631.3623
North Macedonia,MKD,2017,1646.8004
North Macedonia,MKD,2018,2474.9912
North Macedonia,MKD,2019,1690.4691
North Macedonia,MKD,2020,1851.2733
North Macedonia,MKD,2021,2080.064
North Macedonia,MKD,2022,1980.1394
North Macedonia,MKD,2023,2701.6265
Norway,NOR,1965,39271.824
Norway,NOR,1966,38404.617
Norway,NOR,1967,41648.008
Norway,NOR,1968,46648.74
Norway,NOR,1969,44092.07
Norway,NOR,1970,44106.676
Norway,NOR,1971,47916.73
Norway,NOR,1972,50686.23
Norway,NOR,1973,54401.156
Norway,NOR,1974,56831.832
Norway,NOR,1975,57059.42
Norway,NOR,1976,60172.855
Norway,NOR,1977,52671.047
Norway,NOR,1978,58797.312
Norway,NOR,1979,64400.06
Norway,NOR,1980,60513.01
Norway,NOR,1981,66955.734
Norway,NOR,1982,66469.69
Norway,NOR,1983,75696.38
Norway,NOR,1984,75636.83
Norway,NOR,1985,72908.17
Norway,NOR,1986,68278.516
Norway,NOR,1987,72950.016
Norway,NOR,1988,76484.93
Norway,NOR,1989,82846.96
Norway,NOR,1990,84614.59
Norway,NOR,1991,76569.91
Norway,NOR,1992,80651.97
Norway,NOR,1993,81947.08
Norway,NOR,1994,76328.13
Norway,NOR,1995,82653.81
Norway,NOR,1996,70321.09
Norway,NOR,1997,73866.21
Norway,NOR,1998,77403.51
Norway,NOR,1999,80696.03
Norway,NOR,2000,93578.22
Norway,NOR,2001,78600.39
Norway,NOR,2002,83431.375
Norway,NOR,2003,67381.695
Norway,NOR,2004,68671.49
Norway,NOR,2005,84573.23
Norway,NOR,2006,73532.76
Norway,NOR,2007,81115.82
Norway,NOR,2008,82934.78
Norway,NOR,2009,73395.375
Norway,NOR,2010,67273.59
Norway,NOR,2011,68192.81
Norway,NOR,2012,78790.75
Norway,NOR,2013,70295.03
Norway,NOR,2014,73050.93
Norway,NOR,2015,73023.74
Norway,NOR,2016,74936.03
Norway,NOR,2017,74508.41
Norway,NOR,2018,72104.35
Norway,NOR,2019,65694.484
Norway,NOR,2020,74671.1
Norway,NOR,2021,76100.9
Norway,NOR,2022,69344.59
Norway,NOR,2023,72834.836
Oceania,,1965,3244.4958
Oceania,,1966,3250.6318
Oceania,,1967,3264.8193
Oceania,,1968,3371.0913
Oceania,,1969,3404.1892
Oceania,,1970,3695.2622
Oceania,,1971,4045.0222
Oceania,,1972,4089.6755
Oceania,,1973,4103.809
Oceania,,1974,4404.6685
Oceania,,1975,4693.034
Oceania,,1976,4367.676
Oceania,,1977,4110.7554
Oceania,,1978,4335.232
Oceania,,1979,4578.1367
Oceania,,1980,4544.1035
Oceania,,1981,4566.09
Oceania,,1982,4202.948
Oceania,,1983,4228.5396
Oceania,,1984,4385.388
Oceania,,1985,4328.519
Oceania,,1986,4566.258
Oceania,,1987,4429.4785
Oceania,,1988,4593.2783
Oceania,,1989,4528.3594
Oceania,,1990,4610.4355
Oceania,,1991,4609.996
Oceania,,1992,4366.8438
Oceania,,1993,4620.3594
Oceania,,1994,4761.1514
Oceania,,1995,4817.629
Oceania,,1996,4644.27
Oceania,,1997,4295.6367
Oceania,,1998,4453.101
Oceania,,1999,4235.806
Oceania,,2000,4342.5264
Oceania,,2001,3948.7507
Oceania,,2002,4202.8345
Oceania,,2003,4057.5994
Oceania,,2004,4383.6787
Oceania,,2005,4144.8623
Oceania,,2006,4144.838
Oceania,,2007,4031.9854
Oceania,,2008,3797.753
Oceania,,2009,4014.4595
Oceania,,2010,4212.8447
Oceania,,2011,4828.2407
Oceania,,2012,4566.873
Oceania,,2013,4861.93
Oceania,,2014,4722.569
Oceania,,2015,4871.054
Oceania,,2016,5226.5166
Oceania,,2017,4884.2607
Oceania,,2018,5474.532
Oceania,,2019,5687.3853
Oceania,,2020,6042.9487
Oceania,,2021,6740.287
Oceania,,2022,7359.498
Oceania,,2023,7715.6875
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1965,125.28261
Pakistan,PAK,1966,122.08506
Pakistan,PAK,1967,140.89604
Pakistan,PAK,1968,164.85115
Pakistan,PAK,1969,169.25146
Pakistan,PAK,1970,145.68898
Pakistan,PAK,1971,185.24986
Pakistan,PAK,1972,189.82457
Pakistan,PAK,1973,194.74425
Pakistan,PAK,1974,190.24573
Pakistan,PAK,1975,212.5365
Pakistan,PAK,1976,223.84648
Pakistan,PAK,1977,257.7509
Pakistan,PAK,1978,309.97525
Pakistan,PAK,1979,323.80197
Pakistan,PAK,1980,325.95712
Pakistan,PAK,1981,325.6554
Pakistan,PAK,1982,351.5951
Pakistan,PAK,1983,392.7019
Pakistan,PAK,1984,394.39062
Pakistan,PAK,1985,396.5314
Pakistan,PAK,1986,365.9958
Pakistan,PAK,1987,464.4304
Pakistan,PAK,1988,470.10822
Pakistan,PAK,1989,461.89383
Pakistan,PAK,1990,437.7399
Pakistan,PAK,1991,453.5334
Pakistan,PAK,1992,481.93118
Pakistan,PAK,1993,516.5975
Pakistan,PAK,1994,492.51218
Pakistan,PAK,1995,505.28003
Pakistan,PAK,1996,534.30475
Pakistan,PAK,1997,385.94934
Pakistan,PAK,1998,490.0226
Pakistan,PAK,1999,424.795
Pakistan,PAK,2000,355.49576
Pakistan,PAK,2001,354.99585
Pakistan,PAK,2002,383.81522
Pakistan,PAK,2003,447.39148
Pakistan,PAK,2004,462.83102
Pakistan,PAK,2005,504.1274
Pakistan,PAK,2006,483.383
Pakistan,PAK,2007,492.38016
Pakistan,PAK,2008,413.21017
Pakistan,PAK,2009,422.38608
Pakistan,PAK,2010,425.6884
Pakistan,PAK,2011,425.33878
Pakistan,PAK,2012,146.87599
Pakistan,PAK,2013,421.8409
Pakistan,PAK,2014,428.3502
Pakistan,PAK,2015,432.14258
Pakistan,PAK,2016,458.59555
Pakistan,PAK,2017,417.13376
Pakistan,PAK,2018,412.7272
Pakistan,PAK,2019,480.85425
Pakistan,PAK,2020,510.93448
Pakistan,PAK,2021,482.18005
Pakistan,PAK,2022,455.1257
Pakistan,PAK,2023,473.5597
Peru,PER,1965,658.833
Peru,PER,1966,689.26587
Peru,PER,1967,750.52264
Peru,PER,1968,782.80505
Peru,PER,1969,828.2151
Peru,PER,1970,770.9502
Peru,PER,1971,963.0761
Peru,PER,1972,968.2655
Peru,PER,1973,1010.9917
Peru,PER,1974,1080.7322
Peru,PER,1975,1101.8998
Peru,PER,1976,1131.7458
Peru,PER,1977,1145.6896
Peru,PER,1978,1141.6907
Peru,PER,1979,1192.3793
Peru,PER,1980,1200.5112
Peru,PER,1981,1332.0449
Peru,PER,1982,1377.4025
Peru,PER,1983,1297.8861
Peru,PER,1984,1357.8995
Peru,PER,1985,1432.2432
Peru,PER,1986,1496.3501
Peru,PER,1987,1577.0739
Peru,PER,1988,1478.2031
Peru,PER,1989,1458.1718
Peru,PER,1990,1419.816
Peru,PER,1991,1523.5477
Peru,PER,1992,1261.5314
Peru,PER,1993,1498.5809
Peru,PER,1994,1587.4661
Peru,PER,1995,1583.2771
Peru,PER,1996,1599.3806
Peru,PER,1997,1559.941
Peru,PER,1998,1597.1155
Peru,PER,1999,1654.7881
Peru,PER,2000,1813.5548
Peru,PER,2001,1934.9463
Peru,PER,2002,1954.5319
Peru,PER,2003,1974.9697
Peru,PER,2004,1832.2853
Peru,PER,2005,1871.158
Peru,PER,2006,2035.7699
Peru,PER,2007,2012.1047
Peru,PER,2008,1948.3047
Peru,PER,2009,2030.7041
Peru,PER,2010,2055.1829
Peru,PER,2011,2172.715
Peru,PER,2012,2235.5134
Peru,PER,2013,2280.554
Peru,PER,2014,2288.5032
Peru,PER,2015,2380.963
Peru,PER,2016,2365.469
Peru,PER,2017,2766.6584
Peru,PER,2018,2910.1455
Peru,PER,2019,2911.1582
Peru,PER,2020,2798.768
Peru,PER,2021,2896.5276
Peru,PER,2022,2675.0325
Peru,PER,2023,2637.223
Philippines,PHL,1965,139.71219
Philippines,PHL,1966,133.3528
Philippines,PHL,1967,143.50644
Philippines,PHL,1968,143.08693
Philippines,PHL,1969,147.13138
Philippines,PHL,1970,165.63934
Philippines,PHL,1971,148.76631
Philippines,PHL,1972,165.58397
Philippines,PHL,1973,173.73291
Philippines,PHL,1974,146.5337
Philippines,PHL,1975,158.47081
Philippines,PHL,1976,190.10706
Philippines,PHL,1977,140.07617
Philippines,PHL,1978,181.31346
Philippines,PHL,1979,218.99223
Philippines,PHL,1980,334.9228
Philippines,PHL,1981,447.61758
Philippines,PHL,1982,439.10464
Philippines,PHL,1983,498.6426
Philippines,PHL,1984,581.2398
Philippines,PHL,1985,613.5869
Philippines,PHL,1986,605.23773
Philippines,PHL,1987,514.5044
Philippines,PHL,1988,569.7533
Philippines,PHL,1989,590.3139
Philippines,PHL,1990,565.43317
Philippines,PHL,1991,500.5115
Philippines,PHL,1992,454.00168
Philippines,PHL,1993,468.4064
Philippines,PHL,1994,521.31287
Philippines,PHL,1995,517.4855
Philippines,PHL,1996,554.34454
Philippines,PHL,1997,529.176
Philippines,PHL,1998,540.6454
Philippines,PHL,1999,698.2831
Philippines,PHL,2000,718.9813
Philippines,PHL,2001,631.79016
Philippines,PHL,2002,605.474
Philippines,PHL,2003,604.7393
Philippines,PHL,2004,628.70703
Philippines,PHL,2005,594.6448
Philippines,PHL,2006,648.8227
Philippines,PHL,2007,587.9663
Philippines,PHL,2008,632.8476
Philippines,PHL,2009,612.8878
Philippines,PHL,2010,535.75385
Philippines,PHL,2011,582.5172
Philippines,PHL,2012,602.28156
Philippines,PHL,2013,572.3775
Philippines,PHL,2014,560.1414
Philippines,PHL,2015,583.46454
Philippines,PHL,2016,602.2244
Philippines,PHL,2017,625.0524
Philippines,PHL,2018,616.983
Philippines,PHL,2019,577.1345
Philippines,PHL,2020,549.2533
Philippines,PHL,2021,588.0989
Philippines,PHL,2022,610.3835
Philippines,PHL,2023,622.5818
Poland,POL,1965,87.511284
Poland,POL,1966,87.94734
Poland,POL,1967,93.5056
Poland,POL,1968,97.50508
Poland,POL,1969,82.55228
Poland,POL,1970,167.01588
Poland,POL,1971,151.6911
Poland,POL,1972,152.66841
Poland,POL,1973,150.80362
Poland,POL,1974,209.2071
Poland,POL,1975,193.45157
Poland,POL,1976,159.17224
Poland,POL,1977,191.91142
Poland,POL,1978,189.42677
Poland,POL,1979,173.62013
Poland,POL,1980,217.83002
Poland,POL,1981,200.2111
Poland,POL,1982,149.80771
Poland,POL,1983,167.19159
Poland,POL,1984,142.76688
Poland,POL,1985,181.38246
Poland,POL,1986,153.72859
Poland,POL,1987,146.79965
Poland,POL,1988,148.15236
Poland,POL,1989,134.07286
Poland,POL,1990,114.690926
Poland,POL,1991,117.34267
Poland,POL,1992,125.75766
Poland,POL,1993,119.906265
Poland,POL,1994,137.77722
Poland,POL,1995,150.94724
Poland,POL,1996,159.74698
Poland,POL,1997,165.2264
Poland,POL,1998,196.50345
Poland,POL,1999,182.5119
Poland,POL,2000,180.43849
Poland,POL,2001,214.38727
Poland,POL,2002,211.99687
Poland,POL,2003,180.87662
Poland,POL,2004,240.43353
Poland,POL,2005,312.6417
Poland,POL,2006,360.06665
Poland,POL,2007,451.04205
Poland,POL,2008,647.8703
Poland,POL,2009,846.22406
Poland,POL,2010,1043.4899
Poland,POL,2011,1227.7501
Poland,POL,2012,1542.1094
Poland,POL,2013,1529.3766
Poland,POL,2014,1728.0852
Poland,POL,2015,1893.0917
Poland,POL,2016,1827.3677
Poland,POL,2017,1937.5521
Poland,POL,2018,1852.42
Poland,POL,2019,2151.451
Poland,POL,2020,2360.3708
Poland,POL,2021,2525.8994
Poland,POL,2022,2904.4429
Poland,POL,2023,3387.3687
Portugal,PRT,1965,1395.0657
Portugal,PRT,1966,1828.3942
Portugal,PRT,1967,1899.1571
Portugal,PRT,1968,1821.5292
Portugal,PRT,1969,2230.2705
Portugal,PRT,1970,2044.7809
Portugal,PRT,1971,2149.4248
Portugal,PRT,1972,2412.9182
Portugal,PRT,1973,2489.226
Portugal,PRT,1974,2612.6575
Portugal,PRT,1975,2141.5068
Portugal,PRT,1976,1595.8186
Portugal,PRT,1977,3194.452
Portugal,PRT,1978,3414.878
Portugal,PRT,1979,3508.1223
Portugal,PRT,1980,2526.396
Portugal,PRT,1981,1606.4023
Portugal,PRT,1982,2180.0527
Portugal,PRT,1983,2516.701
Portugal,PRT,1984,3014.0532
Portugal,PRT,1985,3337.737
Portugal,PRT,1986,2707.9707
Portugal,PRT,1987,2896.6443
Portugal,PRT,1988,3816.7683
Portugal,PRT,1989,1928.353
